,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1020,1374882173,JCL4385,PA,PAS,05/24/2015,19,SDN,CHEVR,P,22680,21880,21980,01/01/20160330 12:00:00 PM,0060,60.0,60.0,956723.0,0060,0000,0534P,,K,F,417,BRIGHTON BEACH AVE,,01/05/0001 12:00:00 PM,408.0,F1,,BBBBBBB,ALL,ALL,GY,0,0.0,-,0.0,,,,,
1021,3212497078,GAC2720,NY,PAS,07/21/2014,21,4DSD,NISSA,T,13630,50030,18950,01/01/20140717 12:00:00 PM,0075,75.0,75.0,347480.0,T301,M,0808A,,K,F,452,Autumn Ave,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0800A,0930A,BK,,2012.0,,0.0,W 31,21-No Parking (street clean),,,
1022,3370134205,FEE9596,NY,PAS,04/30/2015,21,SUBN,GMC,T,35670,0,0,01/01/20160727 12:00:00 PM,0024,24.0,24.0,358647.0,T103,H,1156A,,NY,I,N,W 95th St,30ft W/of Central Pa,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,1130A,0100P,BK,,2010.0,,0.0,43 7,21-No Parking (street clean),,,
1023,3350065044,FWS6887,NY,PAS,10/10/2014,37,4DSD,HYUND,T,17390,48590,21950,01/01/20160210 12:00:00 PM,120,120.0,120.0,359289.0,T303,E,0409P,0344P,R,F,355,Bard Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,0800P,GY,,2008.0,504-3049,0.0,04-P,37-Expired Muni Meter,,,
1024,3276999451,FPH7955,NY,PAS,02/10/2015,71,SUBN,DODGE,T,41520,52220,61220,01/01/20150706 12:00:00 PM,0049,49.0,49.0,361833.0,T202,X,0526P,,BX,F,1837,Hunt Ave,,01/05/0001 12:00:00 PM,408.0,j6,,YYYYYYY,,,SILVE,,2005.0,,0.0,08P,71A-Insp Sticker Expired (NYS),,,
1025,3423226331,19357JU,NY,COM,02/13/2015,38,DELV,FRUEH,T,6880,10280,10330,01/01/88888888 12:00:00 PM,0062,62.0,62.0,355667.0,T302,C,1239P,,K,F,7403,18th Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,0700P,BROWN,,2006.0,,0.0,40 3,38-Failure to Display Muni Rec,,,
1026,3743633644,53180JX,NY,COM,04/29/2015,16,PICK,FORD,T,25490,14310,25890,01/01/20160630 12:00:00 PM,0005,5.0,5.0,359567.0,T101,C,1118A,1041A,NY,F,83,Madison St,,01/01/20150429 12:00:00 PM,408.0,k2,,Y,1000A,0700P,WH,,2008.0,,0.0,40 1,16-No Std (Com Veh) Com Plate,,,
1027,3493818967,FTG1427,NY,PAS,05/05/2015,40,4DSD,NISSA,T,42490,7690,7990,01/01/20170414 12:00:00 PM,115,115.0,115.0,349562.0,T401,M,0610A,,Q,F,108-02,Ditmars Blvd,,01/05/0001 12:00:00 PM,408.0,e2,,YYYYYYY,,,GY,,2007.0,,5.0,K 41,40-Fire Hydrant,,,
1028,3682213993,82061JT,NY,COM,02/12/2015,38,VAN,FORD,T,13610,35910,35930,01/01/20170228 12:00:00 PM,0020,20.0,20.0,361826.0,T103,G,0950A,,NY,F,2792,Broadway,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,1000P,BL,,2013.0,,0.0,45 7,38-Failure to Display Muni Rec,,,
1029,3729788722,DJF6707,NY,PAS,04/18/2015,46,4DSD,SATUR,T,16890,8790,61090,01/01/20151024 12:00:00 PM,115,115.0,115.0,358566.0,T401,A,0231P,,Q,F,37-39,82nd St,,01/05/0001 12:00:00 PM,408.0,f1,,,,,BK,,2006.0,,0.0,14 4,46A-Double Parking (Non-COM),,,
1030,3046984128,98915MB,NY,COM,07/10/2014,37,SUBN,CHRYS,T,13610,35450,35470,01/01/20160331 12:00:00 PM,0020,20.0,20.0,358868.0,T103,K,1038A,1032A,NY,F,2328,Broadway,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,1000P,GY,,2008.0,108-7071,0.0,44 7,37-Expired Muni Meter,,,
1031,3141376624,FZL7855,NY,PAS,01/22/2015,21,4DSD,BMW,T,23040,17790,18040,01/01/20141010 12:00:00 PM,103,103.0,103.0,358116.0,T402,P,0948A,,Q,F,88-14,146th St,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0830A,1000A,BK,,2003.0,,0.0,01 4,21-No Parking (street clean),,,
1032,3141376624,FZL7855,NY,PAS,01/22/2015,21,4DSD,BMW,T,23040,17790,18040,01/01/20141010 12:00:00 PM,103,103.0,103.0,358116.0,T402,P,0948A,,Q,F,88-14,146th St,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0830A,1000A,BK,,2003.0,,0.0,01 4,21-No Parking (street clean),,,
1033,3329570669,GDL6570,NY,PAS,03/14/2015,71,4DSD,BMW,T,14130,28830,35330,01/01/20170113 12:00:00 PM,0063,63.0,63.0,355255.0,T302,J,0859A,,K,F,1102,Avenue K,,01/05/0001 12:00:00 PM,408.0,j6,,YYYYYYY,,,GY,,2013.0,,0.0,T 32,71A-Insp Sticker Expired (NYS),,,
1034,3035286408,62941JM,NY,COM,02/23/2015,14,DELV,INTER,T,7230,0,0,01/01/88888888 12:00:00 PM,0062,62.0,62.0,357681.0,T302,J,0508P,,K,I,S,21st Ave,5ft W/of 76th St,01/05/0001 12:00:00 PM,408.0,c,,YYYYYYY,,,BROWN,,1997.0,,0.0,W 32,14-No Standing,,,
1035,3226550736,74945ME,NY,COM,11/14/2014,21,PICK,CHEVR,T,63985,0,0,01/01/20160831 12:00:00 PM,0088,88.0,88.0,356271.0,T301,C,1233P,,K,I,N,Navy St,55ft E/of Flushing A,01/05/0001 12:00:00 PM,408.0,d1,,Y,1130A,0100P,BL,,1997.0,,0.0,06 3,21-No Parking (street clean),,,
1036,1380173929,GSM7426,NY,PAS,04/13/2015,21,SDN,SMART,S,9430,5130,10670,01/01/20160630 12:00:00 PM,0072,72.0,0.0,540173.0,KS07,0000,1015A,,K,F,275,57 ST,,01/05/0001 12:00:00 PM,408.0,D1,,YBBBBBB,0930A,1100A,GREY,0,2015.0,-,0.0,,,,,
1037,3690030265,CSF7929,NY,PAS,12/13/2014,38,4DSD,DODGE,T,35230,15710,11710,01/01/88888888 12:00:00 PM,0020,20.0,20.0,361086.0,T103,D,0952A,,NY,O,170,W 73rd St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,WHITE,,2004.0,,0.0,28 7,38-Failure to Display Muni Rec,,,
1038,3003277518,AP672M,NJ,PAS,05/05/2015,14,DELV,INTER,T,34890,39,10610,01/01/88888888 12:00:00 PM,0018,18.0,18.0,340079.0,T503,A1,0951A,,NY,F,161,W 56th St,,01/05/0001 12:00:00 PM,408.0,c,,YYYYYYY,,,WHITE,,0.0,,0.0,34 7,14-No Standing,,,
1039,3694461772,57882JA,NY,COM,12/10/2014,38,VAN,FORD,T,10210,18820,18830,01/01/20150531 12:00:00 PM,0019,19.0,19.0,361144.0,T103,K,1054A,,NY,F,1658,3rd Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,0700P,WHITE,,2001.0,,0.0,54 7,38-Failure to Display Muni Rec,,,
1040,3717847215,GCE2966,NY,PAS,11/10/2014,21,SUBN,FORD,T,66230,18630,34130,01/01/20160930 12:00:00 PM,0094,94.0,94.0,337779.0,T301,A,0921A,,K,F,179,N 6th St,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0900A,1030A,BK,,2013.0,,0.0,18 3,21-No Parking (street clean),,,
1041,2835807858,GUR1375,NY,PAS,11/11/2014,16,4DSD,SUBAR,T,18810,10110,10010,01/01/20161023 12:00:00 PM,0019,19.0,19.0,355417.0,T103,H,1037A,,NY,F,300,E 91st St,,01/05/0001 12:00:00 PM,408.0,k2,,Y,0700A,0700P,RD,,2002.0,,0.0,CC1,16A-No Std (Com Veh) Non-COM,,,
1042,3532546746,31347MG,NY,COM,09/15/2014,64,DELV,FRUEH,T,17810,10410,25390,01/01/88888888 12:00:00 PM,0014,14.0,14.0,341240.0,T106,M,0149P,,NY,F,18,E 41st St,,01/05/0001 12:00:00 PM,408.0,C8,,,,,WHITE,,2004.0,,0.0,62 6,"64-No STD Ex Con/DPL, D/S Dec",,,
1043,1373141669,CCW5683,NY,PAS,05/21/2015,21,FOUR,HONDA,P,54580,16810,22740,01/01/20160926 12:00:00 PM,107,107.0,504.0,333060.0,T504,0000,1043A,,Q,O,84-75,MAIN ST,,01/05/0001 12:00:00 PM,408.0,D1,,BBBYBBB,1030A,1200P,GY,0,2013.0,-,0.0,,,,,
1044,2782813298,25336MA,NY,COM,07/18/2014,17,VAN,FORD,T,35330,54050,14480,01/01/88888888 12:00:00 PM,0061,61.0,61.0,359319.0,T302,K,0501P,,K,F,1725,E 12th St,,01/05/0001 12:00:00 PM,408.0,c4,,YYYYY,0800A,0700P,WHITE,,2010.0,,0.0,04 3,17-No Stand (exc auth veh),,,
1045,3741394153,GYW4971,NY,PAS,06/26/2015,37,4DSD,HONDA,T,5580,5930,6030,01/01/20150716 12:00:00 PM,0078,78.0,78.0,361784.0,T302,O,1255P,1248P,K,F,425,5th Ave,,01/01/20150626 12:00:00 PM,408.0,h1,,Y,0800A,0700P,GREY,,2015.0,314-9802,0.0,58 3,37-Expired Muni Meter,,,
1046,3722607767,GCE4886,NY,PAS,04/25/2015,37,SUBN,DODGE,T,77150,47520,57720,01/01/20160926 12:00:00 PM,0049,49.0,49.0,359313.0,T202,I,0823A,0816A,BX,F,2151,White Plains Rd,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,0800P,TN,,2009.0,209-3041,0.0,01A,37-Expired Muni Meter,,,
1047,3330192518,38483JX,NY,COM,12/04/2014,85,PICK,CHEVR,T,9640,0,0,01/01/20151231 12:00:00 PM,114,114.0,114.0,354064.0,T803,A,0250A,1057P,Q,I,N,41st St,15ft W/of Berrian Bl,01/05/0001 12:00:00 PM,408.0,k5,,,,,GR,,1995.0,,0.0,D 42,85-Storage-3 hour Commercial,,,
1048,1374452336,FGZ4983,NY,PAS,09/26/2014,40,SUBN,HONDA,P,33620,26730,42620,01/01/20141018 12:00:00 PM,0042,42.0,42.0,955740.0,0042,0000,1137A,,BX,F,1325,FRANKLIN AV,,01/05/0001 12:00:00 PM,408.0,D,,BBBBBBB,ALL,ALL,BLACK,0,2015.0,-,6.0,,,,,
1049,1368071363,T652837,NY,OMT,05/31/2015,10,SDN,TOYOT,P,10160,45090,15420,01/01/20160331 12:00:00 PM,0006,6.0,1.0,160475.0,0001,0000,0300P,,NY,F,,PIER 40 353 WEST ST,,01/05/0001 12:00:00 PM,408.0,C,,BBBBBBB,ALL,ALL,BLACK,0,2014.0,-,0.0,,,,,
1050,3716834584,RYA83U,NJ,PAS,08/17/2014,40,SUBN,LEXUS,T,10410,22000,18990,01/01/88888888 12:00:00 PM,0023,23.0,23.0,347489.0,T103,B,0943A,,NY,O,1190,5th Ave,,01/05/0001 12:00:00 PM,408.0,e2,,YYYYYYY,,,BLUE,,0.0,,8.0,A 77,40-Fire Hydrant,,,
1051,3709742985,GJR9539,NY,PAS,08/04/2014,46,PICK,GMC,T,5280,10880,10930,01/01/20150801 12:00:00 PM,0068,68.0,68.0,347427.0,T302,C,1247P,,K,O,8608,3rd Ave,,01/05/0001 12:00:00 PM,408.0,f1,,,,,GR,,1994.0,,0.0,32 3,46A-Double Parking (Non-COM),,,
1052,2752419850,33587PC,NY,IRP,06/11/2015,46,REFG,FRUEH,T,10110,17090,17110,01/01/20160430 12:00:00 PM,0009,9.0,9.0,361279.0,T101,F,1246P,1200P,NY,F,88,2nd Ave,,01/05/0001 12:00:00 PM,408.0,F1,,,,,OTHER,,2013.0,,0.0,62 1,46B-Double Parking (Com-100Ft),,,
1053,3690037350,AM185N,NJ,PAS,01/19/2015,18,DELV,INTER,T,10010,18490,18510,01/01/88888888 12:00:00 PM,0019,19.0,19.0,361086.0,T103,D,0937A,,NY,F,1446,1st Ave,,01/05/0001 12:00:00 PM,408.0,f4,,YYYYY,0700A,1000A,GREEN,,0.0,,0.0,61 7,18-No Stand (bus lane),,,
1054,3690037350,AM185N,NJ,PAS,01/19/2015,18,DELV,INTER,T,10010,18490,18510,01/01/88888888 12:00:00 PM,0019,19.0,19.0,361086.0,T103,D,0937A,,NY,F,1446,1st Ave,,01/05/0001 12:00:00 PM,408.0,f4,,YYYYY,0700A,1000A,GREEN,,0.0,,0.0,61 7,18-No Stand (bus lane),,,
1055,2803805084,32119PC,NY,IRP,10/09/2014,84,DELV,FRUEH,T,61090,58717,65490,01/01/20150430 12:00:00 PM,109,109.0,109.0,358926.0,T401,H,1150A,,Q,F,136-78,Roosevelt Ave,,01/05/0001 12:00:00 PM,408.0,k7,,,,,RED,,2014.0,,0.0,02 4,84-Platform lifts in low posit,,,
1056,2773208261,70478JV,NY,COM,05/28/2015,78,PICK,FORD,T,21340,19340,19590,01/01/20160930 12:00:00 PM,106,106.0,106.0,346158.0,T803,A,1013P,,Q,F,10120,120th St,,01/05/0001 12:00:00 PM,408.0,k6,,YYYYYYY,0900P,0500A,WH,,2006.0,,0.0,E 42,78-Nighttime PKG on Res Street,,,
1057,3422194707,75779MB,NY,COM,07/18/2014,37,REFG,HINO,T,24890,18570,18590,01/01/20141231 12:00:00 PM,0019,19.0,19.0,358626.0,T103,R,1155A,1133A,NY,F,1143,Lexington Ave,,01/01/20140718 12:00:00 PM,408.0,h1,,YYYYY,1000A,0700P,WH,,2013.0,119-4775,0.0,17 7,37-Expired Muni Meter,,,
1058,3620753443,P52DTC,NJ,PAS,03/11/2015,14,4DSD,BMW,T,11010,0,0,01/01/88888888 12:00:00 PM,0010,10.0,10.0,345551.0,T501,C,0408P,,NY,I,E,10th Ave,120ft S/of W 33rd St,01/05/0001 12:00:00 PM,408.0,c,,YYYYYY,0400P,0700P,BLACK,,0.0,,0.0,01 6,14-No Standing,,,
1059,3722107758,GLB1270,NY,PAS,02/10/2015,74,4DSD,INFIN,T,80430,73430,23530,01/01/88888888 12:00:00 PM,0077,77.0,77.0,347607.0,T301,L,0958A,,K,F,1271,St Marks Ave,,01/05/0001 12:00:00 PM,408.0,j2,,,,,BLUE,,0.0,,0.0,M 31,74-Missing Display Plate,,,
1060,2813269037,EJA1918,NY,PAS,10/27/2014,20,4DSD,LEXUS,T,50790,40404,40404,01/01/20160616 12:00:00 PM,104,104.0,104.0,357092.0,T401,L,0945A,,Q,O,562,Irving Ave,,01/05/0001 12:00:00 PM,408.0,d,,Y,0600A,0600P,BR,,2014.0,,0.0,K-AM,20A-No Parking (Non-COM),,,
1061,3602621143,GSV3949,NY,PAS,04/29/2015,9,SUBN,JEEP,T,34510,10810,0,01/01/20161210 12:00:00 PM,0014,14.0,14.0,341298.0,T106,L,0347P,,NY,X,,W 37th St,8th Ave,01/05/0001 12:00:00 PM,408.0,e1,,,,,GY,,2005.0,,0.0,CC1,09-Blocking the Box,,,
1062,3435309059,GML2750,NY,PAS,01/03/2015,71,4DSD,NISSA,T,49730,40404,40404,01/01/20151227 12:00:00 PM,0075,75.0,75.0,358562.0,T301,H,1042A,,K,F,101,Highland Ave,,01/05/0001 12:00:00 PM,408.0,j6,,YYYYYYY,,,BK,,2014.0,,0.0,W 31,71A-Insp Sticker Expired (NYS),,,
1063,3435309059,GML2750,NY,PAS,01/03/2015,71,4DSD,NISSA,T,49730,40404,40404,01/01/20151227 12:00:00 PM,0075,75.0,75.0,358562.0,T301,H,1042A,,K,F,101,Highland Ave,,01/05/0001 12:00:00 PM,408.0,j6,,YYYYYYY,,,BK,,2014.0,,0.0,W 31,71A-Insp Sticker Expired (NYS),,,
1064,3015248707,DZJ2623,NY,PAS,05/20/2015,37,SUBN,AUDI,T,5780,5080,5230,01/01/20170509 12:00:00 PM,0078,78.0,78.0,362175.0,T302,D,0410P,0401P,K,F,183,7th Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,WH,,2013.0,317-9390,0.0,59 3,37-Expired Muni Meter,,,
1065,3035687336,11260MA,NY,COM,05/05/2015,71,PICK,DODGE,T,34350,10610,10810,01/01/20160831 12:00:00 PM,0010,10.0,10.0,345557.0,T501,B,0943A,,NY,O,245,W 29th St,,01/05/0001 12:00:00 PM,408.0,j6,,YYYYYYY,,,BK,,2008.0,,0.0,10 6,71A-Insp Sticker Expired (NYS),,,
1066,3526196889,88406MC,NY,COM,06/24/2015,16,VAN,FORD,T,27790,17730,17750,01/01/20151031 12:00:00 PM,0014,14.0,14.0,352995.0,T106,C,1157A,1120A,NY,F,55,Park Ave,,01/01/20150624 12:00:00 PM,408.0,k2,,YYYYY,0800A,0600P,BL,,2014.0,,0.0,37 6,16-No Std (Com Veh) Com Plate,,,
1067,2729544632,GPH9928,NY,PAS,08/05/2014,21,SUBN,ACURA,T,70220,10535,74400,01/01/20160412 12:00:00 PM,0046,46.0,46.0,359287.0,T201,D,1146A,,BX,O,1501,Undercliff Ave,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,1130A,0100P,BK,,2014.0,,0.0,14 2,21-No Parking (street clean),,,
1068,3694082273,FDN7694,NY,PAS,10/14/2014,39,SUBN,LEXUS,T,24690,36310,36330,01/01/20160808 12:00:00 PM,0028,28.0,28.0,355113.0,T103,O,1139A,1004A,NY,F,352,Lenox Ave,,01/05/0001 12:00:00 PM,408.0,d,,Y,0900A,0700P,GL,,1999.0,,0.0,CC1,39-Overtime PKG-Time Limt Post,,,
1069,3411294568,DWP1806,NY,PAS,04/01/2015,37,SUBN,ME/BE,T,10210,18650,18670,01/01/20150529 12:00:00 PM,0019,19.0,19.0,358572.0,T103,P,0150P,1139A,NY,O,1482,3rd Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,BK,,2015.0,120-8023,0.0,19 7,37-Expired Muni Meter,,,
1070,3561361023,EHT3648,NY,PAS,08/04/2014,24,4DSD,BMW,T,17550,24890,10210,01/01/20160613 12:00:00 PM,0013,13.0,13.0,359601.0,T102,J,1208P,,NY,O,140,E 28th St,,01/05/0001 12:00:00 PM,408.0,d5,,YYYYY,0700A,0400P,BLUE,,2011.0,,0.0,32 6,24-No Parking (exc auth veh),,,
1071,1384297194,96028JH,NY,COM,05/30/2015,45,VAN,CHEVR,X,18710,45590,22640,01/01/20161231 12:00:00 PM,0019,19.0,19.0,935771.0,0019,0000,0253P,,NY,O,530,E 86TH ST,,01/05/0001 12:00:00 PM,408.0,E1,,BBBBBBB,ALL,ALL,WHITE,0,2003.0,-,0.0,,,,,
1072,2883382731,BELC01,NJ,PAS,07/28/2014,14,4DSD,PONTI,T,57790,45890,25940,01/01/88888888 12:00:00 PM,109,109.0,109.0,356951.0,T401,N,0408P,,Q,O,200-15,Northern Blvd,,01/05/0001 12:00:00 PM,408.0,c,,YYYYY,0400P,0700P,WHITE,,0.0,,0.0,B 41,14-No Standing,,,
1073,3662744226,GBC2546,NY,PAS,08/01/2014,70,SUBN,NISSA,T,44750,10575,10575,01/01/20140706 12:00:00 PM,121,121.0,121.0,355111.0,T303,X,0140P,,R,F,2655,Richmond Ave,,01/05/0001 12:00:00 PM,408.0,j3,,YYYYYYY,,,BK,,2012.0,,0.0,09-P,70A-Reg. Sticker Expired (NYS),,,
1074,2737813724,GRU3818,NY,PAS,11/21/2014,21,4DSD,HONDA,T,67820,26670,26700,01/01/20160612 12:00:00 PM,0044,44.0,44.0,352093.0,T201,N,0906A,,BX,F,1201,Teller Ave,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0900A,1030A,BK,,2008.0,,0.0,Q 21,21-No Parking (street clean),,,
1075,3716195587,T68BPX,NJ,PAS,09/27/2014,37,SUBN,NS/OT,T,9090,40404,40404,01/01/88888888 12:00:00 PM,114,114.0,114.0,361282.0,T401,J,0155P,0140P,Q,O,37-19,38th St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,BLACK,,0.0,407-2202,0.0,27 4,37-Expired Muni Meter,,,
1076,3706810494,CJP6885,NY,PAS,12/07/2014,19,4DSD,BUICK,T,59990,0,0,01/01/20150121 12:00:00 PM,112,112.0,112.0,361381.0,T402,D,0309P,,Q,I,S,Queens Blvd,45ft E/of 76th Ave,01/05/0001 12:00:00 PM,408.0,c3,,YYYYYYY,,,GY,,2012.0,,0.0,05 4,19-No Stand (bus stop),,,
1077,3487423693,BBZ8585,NY,PAS,01/03/2015,71,SUBN,NISSA,T,10240,35780,62590,01/01/20160107 12:00:00 PM,108,108.0,108.0,357763.0,T401,E,1147A,,Q,F,39-83,45th St,,01/05/0001 12:00:00 PM,408.0,j6,,YYYYYYY,,,BK,,2006.0,,0.0,36 4,71A-Insp Sticker Expired (NYS),,,
1078,3487423693,BBZ8585,NY,PAS,01/03/2015,71,SUBN,NISSA,T,10240,35780,62590,01/01/20160107 12:00:00 PM,108,108.0,108.0,357763.0,T401,E,1147A,,Q,F,39-83,45th St,,01/05/0001 12:00:00 PM,408.0,j6,,YYYYYYY,,,BK,,2006.0,,0.0,36 4,71A-Insp Sticker Expired (NYS),,,
1079,3122465386,GRD1684,NY,PAS,08/21/2014,21,4DSD,TOYOT,T,25980,68020,78150,01/01/20160804 12:00:00 PM,0040,40.0,40.0,356975.0,T201,M,0838A,,BX,O,385,E 144th St,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0830A,1000A,GY,,2003.0,,0.0,I 21,21-No Parking (street clean),,,
1080,3055748537,XADK63,NJ,PAS,09/19/2014,14,DELV,ISUZU,T,18190,25390,27790,01/01/20140088 12:00:00 PM,0019,19.0,19.0,356498.0,T103,C,0921A,,NY,O,22,E 60th St,,01/05/0001 12:00:00 PM,408.0,c,,Y,0700A,0700P,WHITE,,0.0,,0.0,16 7,14-No Standing,,,
1081,2782820822,GLR4798,NY,PAS,09/03/2014,38,4DSD,MITSU,T,5580,10730,10780,01/01/20151113 12:00:00 PM,0068,68.0,68.0,359319.0,T302,K,0438P,,K,F,8310,5th Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,GY,,2003.0,,0.0,21 3,38-Failure to Display Muni Rec,,,
1082,3683380037,88000JU,NY,COM,11/26/2014,68,VAN,FORD,T,73220,49630,48830,01/01/20150731 12:00:00 PM,0084,84.0,84.0,359626.0,T301,H,1232P,,K,F,69,Remsen St,,01/05/0001 12:00:00 PM,408.0,a1,,,,,WHITE,,2005.0,,0.0,01 3,68-Not Pkg. Comp. w Psted Sign,,,
1083,2710768342,12606TC,NY,TRC,08/30/2014,38,TRAC,PETER,T,9540,52390,65490,01/01/20150131 12:00:00 PM,109,109.0,109.0,357763.0,T401,E,0808A,,Q,O,136-13,41st Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,0700P,BLUE,,2013.0,,0.0,04 4,38-Failure to Display Muni Rec,,,
1084,2808218004,GPK9433,NY,PAS,01/06/2015,38,SUBN,BMW,T,10330,0,0,01/01/20160714 12:00:00 PM,0068,68.0,68.0,356530.0,T302,C,0224P,,K,I,N,Bay Ridge Pky,5ft W/of 50th St,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,WHITE,,2012.0,,0.0,21 3,38-Failure to Display Muni Rec,,,
1085,2808218004,GPK9433,NY,PAS,01/06/2015,38,SUBN,BMW,T,10330,0,0,01/01/20160714 12:00:00 PM,0068,68.0,68.0,356530.0,T302,C,0224P,,K,I,N,Bay Ridge Pky,5ft W/of 50th St,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,WHITE,,2012.0,,0.0,21 3,38-Failure to Display Muni Rec,,,
1086,3055406109,XCAC27,NJ,PAS,03/17/2015,21,DELV,FRUEH,T,18790,24890,10210,01/01/20150088 12:00:00 PM,0019,19.0,19.0,355162.0,T103,H,1106A,,NY,F,172,E 90th St,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,1100A,1230A,WHITE,,0.0,,0.0,53 7,21-No Parking (street clean),,,
1087,3498948187,GFM4015,NY,PAS,04/30/2015,37,4DSD,FORD,T,59990,16040,16190,01/01/20150804 12:00:00 PM,112,112.0,112.0,357687.0,T401,U,0432P,0402P,Q,F,116-24,Queens Blvd,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0700A,0900P,BK,,2011.0,404-3014,0.0,57-P,37-Expired Muni Meter,,,
1088,3116893155,EAC3728,NY,PAS,04/10/2015,46,SUBN,DODGE,T,0,0,0,01/01/20151031 12:00:00 PM,0044,44.0,44.0,358642.0,T201,K,0248P,,BX,O,1375,Other-See Comments,Plaza Dr,01/05/0001 12:00:00 PM,408.0,f1,,,,,GR,,2001.0,,0.0,37 2,46A-Double Parking (Non-COM),,,
1089,2819710663,35832JU,NY,COM,03/02/2015,40,REFG,MITSU,T,36490,6740,7040,01/01/20150630 12:00:00 PM,108,108.0,108.0,355558.0,T401,M,0625A,,Q,F,21-59,Borden Ave,,01/05/0001 12:00:00 PM,408.0,e2,,YYYYYYY,,,WHITE,,2015.0,,0.0,V 41,40-Fire Hydrant,,,
1090,1373020672,61724MD,NY,COM,09/25/2014,78,VAN,CHEVR,P,34570,10410,10510,01/01/20141231 12:00:00 PM,0014,14.0,14.0,922240.0,0014,0000,0124A,,,O,80,WEST 40TH ST,,01/05/0001 12:00:00 PM,408.0,K6,,BBBBBBB,ALL,ALL,,0,0.0,-,0.0,,,,,
1091,3019695846,41829JM,NY,COM,02/20/2015,14,VAN,GMC,T,18170,97910,10010,01/01/88888888 12:00:00 PM,0019,19.0,19.0,358140.0,T103,T,0413P,,NY,F,346,E 59th St,,01/05/0001 12:00:00 PM,408.0,c,,YYYYYYY,,,WHITE,,1995.0,,0.0,C 77,14-No Standing,,,
1092,1370621036,FPD9289,NY,PAS,09/22/2014,46,SUBN,KIA,X,35510,14510,15710,01/01/20160316 12:00:00 PM,0024,24.0,24.0,949755.0,0024,0000,0525P,,NY,F,36,W 87TH ST,,01/05/0001 12:00:00 PM,408.0,F1,,BBBBBBB,ALL,ALL,GREY,0,2015.0,-,0.0,,,,,
1093,3687414250,GNR5738,NY,OMS,10/17/2014,40,4DSD,TOYOT,T,13610,21190,36970,01/01/20150930 12:00:00 PM,0033,33.0,33.0,361363.0,T103,I,1117A,,NY,F,3828,Broadway,,01/05/0001 12:00:00 PM,408.0,e2,,YYYYYYY,,,BR,,2014.0,,0.0,20 7,40-Fire Hydrant,,,
1094,3718686379,AN415U,NJ,PAS,10/15/2014,48,DELV,PETER,T,10110,17990,18010,01/01/88888888 12:00:00 PM,0017,17.0,17.0,355080.0,T102,A,0659A,,NY,O,947,2nd Ave,,01/05/0001 12:00:00 PM,408.0,e9,,,,,WHITE,,0.0,,0.0,99 6,48-Bike Lane,,,
1095,3508773627,FMC3979,NY,PAS,08/03/2014,71,SUBN,VOLKS,T,19230,29830,20110,01/01/20150616 12:00:00 PM,0078,78.0,78.0,353156.0,T302,U,0952A,,K,F,25,Bergen St,,01/05/0001 12:00:00 PM,408.0,j6,,YYYYYYY,,,BK,,2011.0,,0.0,C 32,71A-Insp Sticker Expired (NYS),,,
