Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA
7516718580,62669JM,NY,COM,01/09/2015,19,DELV,FRUEH,T,42730,31530,20530,01/01/88888888 12:00:00 PM,0088,88,88,356517,T301,A,0937A,,K,F,486,Fulton St,,01/05/0001 12:00:00 PM,408,c3,,YYYYYYY,,,BROWN,,2003,,0,06 3,19-No Stand (bus stop),,,,,,,,,,,
7516718580,62669JM,NY,COM,01/09/2015,19,DELV,FRUEH,T,42730,31530,20530,01/01/88888888 12:00:00 PM,0088,88,88,356517,T301,A,0937A,,K,F,486,Fulton St,,01/05/0001 12:00:00 PM,408,c3,,YYYYYYY,,,BROWN,,2003,,0,06 3,19-No Stand (bus stop),,,,,,,,,,,
7513502330,M23CNC,NJ,PAS,11/03/2014,19,SUBN,SUBAR,T,92430,46030,54010,01/01/88888888 12:00:00 PM,0094,94,94,355624,T301,O,0311P,,K,F,104,West St,,01/05/0001 12:00:00 PM,408,c3,,YYYYYYY,,,BLACK,,0,,0,T 31,19-No Stand (bus stop),,,,,,,,,,,
7713884014,84251W,WI,PAS,06/30/2015,19,DELV,INTER,T,59990,17090,17390,01/01/20150988 12:00:00 PM,107,107,107,357098,T402,H,1138A,,Q,F,138-45,Queens Blvd,,01/05/0001 12:00:00 PM,408,c3,,YYYYYYY,,,WHITE,,0,,0,01 4,19-No Stand (bus stop),,,,,,,,,,,
8011559035,GNB8573,NY,PAS,10/29/2014,37,4DSD,NISSA,T,37290,7940,8140,01/01/20160506 12:00:00 PM,114,114,114,358941,T401,A,1024A,1017A,Q,F,30-93,Broadway,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,WHITE,,1996,423-3044,0,35 4,37-Expired Muni Meter,,,,,,,,,,,
7059017331,XAET38,NJ,PAS,09/26/2014,50,PICK,FRUEH,T,0,0,0,01/01/88880088 12:00:00 PM,0014,14,14,358857,T106,M,1201P,,NY,I,W,Broadway,0ft S/of W 40th St,01/05/0001 12:00:00 PM,408,e5,,,,,SILVE,,0,,0,MC 9,50-Crosswalk,,,,,,,,,,,
7618227093,6L90B,NY,OMT,07/13/2014,19,TAXI,FORD,T,19270,25985,24890,01/01/20150228 12:00:00 PM,0023,23,23,346357,T103,E,1119A,,NY,F,105,E 116th St,,01/05/0001 12:00:00 PM,408,c3,,YYYYYYY,,,YW,,2011,,0,15 7,19-No Stand (bus stop),,,,,,,,,,,
7744238217,8135824,NY,DLR,08/23/2014,38,4DSD,ACURA,T,0,40404,40404,01/01/20160228 12:00:00 PM,0048,48,48,355281,T801,A,0940P,,BX,I,,BELMONT LOT,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,1000P,BLACK,,0,,0,I 21,38-Failure to Display Muni Rec,,,,,,,,,,,
8026067162,GFR2116,NY,PAS,04/29/2015,70,SUBN,CHEVR,T,18090,57790,8440,01/01/20150418 12:00:00 PM,115,115,115,351251,T401,L,0939A,,Q,O,33-07,89th St,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,GL,,2010,,0,R 41,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
7861455567,37164MD,NY,COM,02/10/2015,47,VAN,HINO,T,34550,10610,10810,01/01/20150430 12:00:00 PM,0014,14,14,341943,T106,M,0127P,,NY,F,249,W 39th St,,01/05/0001 12:00:00 PM,408,l2,,Y,0700A,0700P,WH,,2014,,0,70 6,47-Double PKG-Midtown,,,,,,,,,,,
7504767955,19860PC,NY,IRP,11/07/2014,61,TRAC,MACK,T,52930,89930,42330,01/01/20150531 12:00:00 PM,0084,84,84,356970,T301,D,1025A,,K,F,68,Jay St,,01/05/0001 12:00:00 PM,408,m1,,,,,GREY,,1992,,0,03 3,61-Wrong Way,,,,,,,,,,,
7097497075,876ZVA,CT,PAS,06/20/2015,37,4DSD,TOYOT,T,16190,59990,20640,01/01/20150088 12:00:00 PM,112,112,112,357687,T401,U,1135A,1128A,Q,F,112-50,78th Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BLACK,,0,404-3056,0,56-P,37-Expired Muni Meter,,,,,,,,,,,
7358729493,K64DFL,NJ,PAS,09/05/2014,21,SUBN,TOYOT,T,37170,21190,22590,01/01/88888888 12:00:00 PM,0033,33,33,358233,T103,K,1138A,,NY,F,720,W 170th St,,01/05/0001 12:00:00 PM,408,d1,,Y,1130A,0100P,BLACK,,0,,0,20 7,21-No Parking (street clean),,,,,,,,,,,
8023548505,DFZ4515,PA,PAS,05/28/2015,21,SUBN,JEEP,T,7330,5580,5680,01/01/20150988 12:00:00 PM,0072,72,72,355076,T302,L,0950A,,K,F,245,21st St,,01/05/0001 12:00:00 PM,408,d1,,Y,0930A,1100A,BROWN,,0,,0,J 32,21-No Parking (street clean),,,,,,,,,,,
8024110246,FWG1552,NY,PAS,04/11/2015,37,SUBN,ME/BE,T,8390,7990,37290,01/01/20150514 12:00:00 PM,114,114,114,359566,T401,S,1213P,1158A,Q,F,31-90,33rd St,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,WHITE,,2015,423-3142,0,26 4,37-Expired Muni Meter,,,,,,,,,,,
7766951332,ESW6983,NY,PAS,08/19/2014,71,4DSD,NISSA,T,37020,42050,36630,01/01/20150615 12:00:00 PM,120,120,120,351914,T303,X,0441P,,R,F,152,Logan Ave,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,WH,,2012,,0,C-PM,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7075789247,231YXR,CO,PAS,05/19/2015,21,SUBN,NISSA,T,18670,10110,10010,01/01/88880088 12:00:00 PM,0019,19,19,362269,T103,CC,0919A,,NY,O,305,E 84th St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0900A,1030A,GREY,,0,,0,19 7,21-No Parking (street clean),,,,,,,,,,,
7951984966,XAHT15,NJ,PAS,12/05/2014,37,VAN,FORD,T,33930,25190,10510,01/01/20140088 12:00:00 PM,0006,6,6,355546,T101,G,1043A,1013A,NY,F,63,W 8th St,,01/01/20141205 12:00:00 PM,408,h1,,Y,0700A,1100P,WHITE,,0,114-3017,0,28 1,37-Expired Muni Meter,,,,,,,,,,,
8007126922,FMS8177,NY,PAS,11/18/2014,21,4DSD,NISSA,T,16490,68290,10140,01/01/20150716 12:00:00 PM,115,115,115,354088,T401,B,0936A,,Q,O,42-08,79th St,,01/05/0001 12:00:00 PM,408,d1,,Y,0930A,1100A,GY,,2004,,0,14 4,21-No Parking (street clean),,,,,,,,,,,
8006882691,4V17A,NY,OMT,05/21/2015,38,TAXI,FORD,T,34050,10410,10510,01/01/20151130 12:00:00 PM,0013,13,13,362259,T102,L,0512P,,NY,F,52,W 14th St,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,1000P,YW,,2011,,0,99 6,38-Failure to Display Muni Rec,,,,,,,,,,,
7753945786,BYN2920,NY,PAS,10/11/2014,70,4DSD,TOYOT,T,15140,28990,59990,01/01/20141002 12:00:00 PM,112,112,112,357687,T401,Q,1249P,,Q,O,108-22,72nd Ave,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,SILVE,,2010,,0,55-P,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
7791578517,6CC359,CT,CMB,08/16/2014,38,PICK,TOYOT,T,16740,0,0,01/01/88880088 12:00:00 PM,115,115,115,356560,T401,G,1122A,,Q,I,W,81st St,45ft N/of Roosevelt,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,WHITE,,0,,0,22 4,38-Failure to Display Muni Rec,,,,,,,,,,,
7423492711,18397KA,NY,COM,05/30/2015,20,VAN,FORD,T,70720,27300,29220,01/01/20151231 12:00:00 PM,0046,46,46,361317,T201,A,1029A,0955A,BX,O,2474,Valentine Ave,,01/05/0001 12:00:00 PM,408,d,,Y,0800A,0600P,WH,,2003,,0,03 2,20-No Parking (Com Plate),,,,,,,,,,,
8007668858,GPU2013,NY,PAS,10/19/2014,20,SUBN,MAZDA,T,24290,51090,28265,01/01/20160528 12:00:00 PM,103,103,103,353159,T402,J,1221P,,Q,F,92-19,165th St,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,LTG,,2003,,0,10 4,20A-No Parking (Non-COM),,,,,,,,,,,
7443564995,T665434C,NY,OMT,04/28/2015,21,SUBN,HONDA,T,25160,18140,51090,01/01/20151231 12:00:00 PM,103,103,103,361323,T402,M,1136A,,Q,F,90-13,185th St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1130A,0100P,BK,,2015,,0,A 42,21-No Parking (street clean),,,,,,,,,,,
7085080607,DZT8118,NY,PAS,09/24/2014,37,4DSD,HONDA,T,10880,16530,7080,01/01/20150429 12:00:00 PM,0062,62,62,361284,T302,R,0602P,0556P,K,F,1973,86th St,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,BLUE,,2007,307-9054,0,06 3,37-Expired Muni Meter,,,,,,,,,,,
7981061910,FXD1609,NY,PAS,11/03/2014,21,SUBN,FORD,T,14530,90830,90780,01/01/20160122 12:00:00 PM,0062,62,62,345534,T302,Q,0901A,,K,F,169,Avenue S,,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,RED,,2006,,0,W 32,21-No Parking (street clean),,,,,,,,,,,
7463999737,573NIV,FL,PAS,02/28/2015,39,2DSD,VOLKS,T,19540,60290,23990,01/01/20150101 12:00:00 PM,106,106,106,361073,T402,P,0402P,0309P,Q,O,159-54,102nd St,,01/01/20150228 12:00:00 PM,408,d,,Y,0900A,0700P,RED,,0,,0,O 42,39-Overtime PKG-Time Limt Post,,,,,,,,,,,
8022051652,287FW5,MA,PAS,02/03/2015,14,SUBN,FORD,T,14880,35730,35780,01/01/20160588 12:00:00 PM,0061,61,61,347615,T302,Q,1115A,,K,F,2101,Avenue Z,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,BLACK,,0,,0,N 32,14-No Standing,,,,,,,,,,,
8020827833,DY7092,DC,PAS,03/30/2015,14,4DSD,VOLKS,T,38430,73690,67030,01/01/20151288 12:00:00 PM,0077,77,77,357368,T301,O,1043A,,K,O,455,Eastern Pky,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,BLACK,,0,,0,F 31,14-No Standing,,,,,,,,,,,
7909145706,8AHWF7,CT,PAS,01/12/2015,17,SUBN,VOLKS,T,17350,10210,10110,01/01/20150088 12:00:00 PM,0013,13,13,356349,T102,E,0812A,,NY,O,243,E 18th St,,01/05/0001 12:00:00 PM,408,c4,,YYYYYYY,,,GREY,,0,,0,01 6,17-No Stand (exc auth veh),,,,,,,,,,,
7909145706,8AHWF7,CT,PAS,01/12/2015,17,SUBN,VOLKS,T,17350,10210,10110,01/01/20150088 12:00:00 PM,0013,13,13,356349,T102,E,0812A,,NY,O,243,E 18th St,,01/05/0001 12:00:00 PM,408,c4,,YYYYYYY,,,GREY,,0,,0,01 6,17-No Stand (exc auth veh),,,,,,,,,,,
8012826355,GMD9390,NY,PAS,12/13/2014,38,SUBN,TOYOT,T,45130,55430,58330,01/01/20151130 12:00:00 PM,0090,90,90,337779,T301,A,1000A,,K,F,646,Grand St,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,GY,,2014,,0,16 3,38-Failure to Display Muni Rec,,,,,,,,,,,
7287095506,54736MC,NY,COM,09/15/2014,16,VAN,FORD,T,18710,10110,10010,01/01/20140930 12:00:00 PM,0019,19,19,354212,T103,G,1049A,1015A,NY,F,350,E 86th St,,01/01/20140915 12:00:00 PM,408,k2,,Y,0700A,0700P,WH,,2007,,0,52 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7695571120,AYW5237,NY,PAS,06/28/2014,38,4DSD,JEEP,T,86630,26230,77930,01/01/20160406 12:00:00 PM,0067,67,67,359288,T302,E,0905A,,K,F,896,Utica Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,MR,,2001,,0,28 3,38-Failure to Display Muni Rec,,,,,,,,,,,
8015911990,684ZBG,CT,PAS,12/14/2014,20,SUBN,NISSA,T,61090,17540,43290,01/01/20140088 12:00:00 PM,110,110,110,356351,T401,P,1208P,,Q,F,86-10,Roosevelt Ave,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,BROWN,,0,,0,12 4,20A-No Parking (Non-COM),,,,,,,,,,,
1367765997,GAM9760,NY,PAS,08/02/2014,75,SDN,MERCU,P,47330,54100,52130,01/01/20140618 12:00:00 PM,0083,83,165,955128,0165,0000,0109A,,K,F,330,HARMAN ST,,01/05/0001 12:00:00 PM,408,C3,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,,,,,,,,,
7291932865,64533JW,NY,COM,01/30/2015,38,VAN,FORD,T,24890,19250,19270,01/01/20161130 12:00:00 PM,0023,23,23,361900,T103,J,0947A,,NY,O,1870,Lexington Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,WH,,2006,,0,35 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7336342942,XAYE76,NJ,PAS,10/02/2014,14,VAN,FORD,T,37070,0,0,01/01/88880088 12:00:00 PM,0033,33,33,355117,T103,A,0710A,,NY,I,S,W 165th St,75ft W/of Ft Washing,01/05/0001 12:00:00 PM,408,c,,YYYYY,0700A,1000A,WHITE,,0,,0,CC1,14-No Standing,,,,,,,,,,,
7573191200,GEP7959,NY,PAS,07/15/2014,38,4DSD,LEXUS,T,70520,37120,29620,01/01/20150206 12:00:00 PM,0043,43,43,358916,T202,D,0142P,,BX,F,1594,Unionport Rd,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,GY,,2006,,0,05P,38-Failure to Display Muni Rec,,,,,,,,,,,
7979911155,FAW5692,NY,PAS,07/16/2014,20,SUBN,PONTI,T,10210,19270,19290,01/01/20160518 12:00:00 PM,0025,25,25,357097,T103,J,1102A,,NY,O,2140,3rd Ave,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,GY,,2006,,0,53 7,20A-No Parking (Non-COM),,,,,,,,,,,
8012890112,GVV7509,NY,PAS,04/07/2015,70,4DSD,NISSA,T,23020,20440,53890,01/01/20150202 12:00:00 PM,113,113,113,357055,T402,R,0238P,,Q,O,11156,145th St,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,SILVE,,2004,,0,N 42,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
1369525564,GMR1739,NY,PAS,09/17/2014,20,SUBN,DODGE,P,0,40404,40404,01/01/20160310 12:00:00 PM,0046,46,46,916856,0046,0000,0545P,,BX,F,2492,GRAND CONCORSE,,01/05/0001 12:00:00 PM,408,E2,,YYYYYYY,ALL,ALL,,0,0,-,0,,,,,,,,,,,,,
1369525564,GMR1739,NY,PAS,09/17/2014,20,SUBN,DODGE,P,0,40404,40404,01/01/20160310 12:00:00 PM,0046,46,46,916856,0046,0000,0545P,,BX,F,2492,GRAND CONCORSE,,01/05/0001 12:00:00 PM,408,E2,,YYYYYYY,ALL,ALL,,0,0,-,0,,,,,,,,,,,,,
1354378428,FYT8000,NY,PAS,08/10/2014,10,P-U,DODGE,X,66390,9340,9540,01/01/20160501 12:00:00 PM,114,114,170,928652,0170,0000,0750A,,Q,O,40-11,VERNON BLVD,,01/05/0001 12:00:00 PM,408,F1,,BBBBBBB,ALL,ALL,BK,0,2009,-,0,,,,,,,,,,,,,
7931443457,8KHC57,MI,PAS,06/10/2015,20,SUBN,LINCO,T,17250,10010,12110,01/01/20150088 12:00:00 PM,0009,9,9,357068,T101,N,0251P,,NY,O,432,E 13th St,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,BLACK,,0,,0,01 1,20A-No Parking (Non-COM),,,,,,,,,,,
8029900776,13666MD,NY,COM,04/07/2015,69,DELV,KENWO,T,17810,24890,10210,01/01/20160331 12:00:00 PM,0017,17,17,345513,T106,E,1134A,,NY,F,133,E 41st St,,01/05/0001 12:00:00 PM,408,h1,,Y,0700A,0700P,RD,,2013,,0,01 6,69-Failure to Disp Muni Recpt,,,,,,,,,,,
7310199236,FSL1912,NY,PAS,11/11/2014,38,SUBN,ME/BE,T,5280,10680,10730,01/01/20160131 12:00:00 PM,0068,68,68,361346,T302,D,0502P,,K,F,8206,3rd Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,BK,,2012,,0,32 3,38-Failure to Display Muni Rec,,,,,,,,,,,
7947561310,67730MC,NY,COM,08/19/2014,51,REFG,INTER,T,30790,20190,26790,01/01/20141231 12:00:00 PM,0005,5,5,353469,T101,A,0827A,,NY,F,24,Spring St,,01/05/0001 12:00:00 PM,408,e3,,,,,WHITE,,2012,,0,14 1,51-Sidewalk,,,,,,,,,,,
7032942489,2SW871,OK,PAS,08/08/2014,84,DELV,INTER,T,27750,41420,23920,01/01/88880088 12:00:00 PM,0052,52,52,353015,T201,D,0926A,,BX,F,340,E 204th St,,01/05/0001 12:00:00 PM,408,k7,,,,,WHITE,,0,,0,05 2,84-Platform lifts in low posit,,,,,,,,,,,
8007288727,YPE46L,NJ,PAS,03/23/2015,38,4DSD,TOYOT,T,28990,14740,14810,01/01/88888888 12:00:00 PM,112,112,112,352965,T803,B,0939P,,Q,F,70-10,Austin St,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,1000P,BLACK,,0,,0,E 42,38-Failure to Display Muni Rec,,,,,,,,,,,
7616862690,L32EDD,NJ,PAS,04/06/2015,14,4DSD,HONDA,T,23930,62130,41570,01/01/88888888 12:00:00 PM,0083,83,83,343915,T730,B,0749A,,K,O,494,Bushwick Ave,,01/05/0001 12:00:00 PM,408,c,,YYYYY,0700A,1000A,WHITE,,0,,0,03 3,14-No Standing,,,,,,,,,,,
8017965450,EMB9488,NY,PAS,03/09/2015,40,4DSD,SUBAR,T,6030,5680,5780,01/01/20161109 12:00:00 PM,0078,78,78,359320,T302,H,0129P,,K,F,424,9th St,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,GY,,2009,,5,60 3,40-Fire Hydrant,,,,,,,,,,,
8005013929,FRZ7925,NY,PAS,08/28/2014,38,SUBN,JEEP,T,56490,13490,13390,01/01/20151017 12:00:00 PM,104,104,104,359311,T401,D,1036A,,Q,F,64-19,Myrtle Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BK,,2014,,0,61-A,38-Failure to Display Muni Rec,,,,,,,,,,,
7187173015,41825JX,NY,COM,12/20/2014,53,DELV,WORKH,T,61390,45790,54580,01/01/88888888 12:00:00 PM,109,109,109,357072,T401,C,1223P,,Q,F,133-38,Sanford Ave,,01/05/0001 12:00:00 PM,408,f6,,,,,BROWN,,2007,,0,01 4,53-Safety Zone,,,,,,,,,,,
8027900840,85027JW,NY,COM,06/30/2015,20,VAN,CHEVR,T,20090,22890,21690,01/01/20170331 12:00:00 PM,0005,5,5,361814,T101,D,0214P,0141P,NY,F,73,Eldridge St,,01/01/20150630 12:00:00 PM,408,d,,YYYYY,0700A,0700P,WH,,2007,,0,74 1,20-No Parking (Com Plate),,,,,,,,,,,
7706758230,FYC8013,NY,PAS,03/25/2015,21,SUBN,BMW,T,10680,6580,6680,01/01/20160531 12:00:00 PM,0068,68,68,331325,T302,L,0839A,,K,O,1572,82nd St,,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,WH,,2013,,0,A 32,21-No Parking (street clean),,,,,,,,,,,
7758799413,47803MG,NY,COM,06/04/2015,78,DELV,FRUEH,T,12090,0,0,01/01/20170531 12:00:00 PM,104,104,104,356555,T803,A,1049P,,Q,I,N,58th Pl,3ft E/of Grand Ave,01/05/0001 12:00:00 PM,408,k6,,YYYYYYY,0900P,0500A,WH,,2015,,0,I 42,78-Nighttime PKG on Res Street,,,,,,,,,,,
7094282886,N359846,CA,PAS,10/25/2014,37,2DSD,VOLKS,T,30640,0,0,01/01/20140088 12:00:00 PM,0001,1,1,358187,T105,N,0419P,0345P,NY,I,N,South St,35ft E/of Broad St,01/01/20141025 12:00:00 PM,408,h1,,Y,0800A,0700P,SILVE,,0,111-4433,0,R 99,37-Expired Muni Meter,,,,,,,,,,,
7760738833,40810ME,NY,COM,09/02/2014,21,VAN,FORD,T,21140,41120,17040,01/01/20160131 12:00:00 PM,102,102,102,352969,T402,G,1006A,,Q,F,8375,118th St,,01/05/0001 12:00:00 PM,408,d1,,Y,1000A,1130A,WH,,2013,,0,21 4,21-No Parking (street clean),,,,,,,,,,,
7210732482,75086JX,NY,COM,10/24/2014,38,VAN,CHEVR,T,15940,59990,20640,01/01/88888888 12:00:00 PM,112,112,112,346343,T402,D,0341P,,Q,F,112-18,76th Rd,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,WHITE,,2007,,0,03 4,38-Failure to Display Muni Rec,,,,,,,,,,,
7099083820,FDY2316,NY,PAS,08/15/2014,70,4DSD,HONDA,T,23940,8290,8590,01/01/20140810 12:00:00 PM,109,109,109,342990,T401,H,0226P,,Q,F,33-50,159th St,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,BLACK,,2013,,0,48-P,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
7320347957,GEM5117,NY,PAS,01/29/2015,37,2DSD,BMW,T,10010,18690,18710,01/01/20150117 12:00:00 PM,0019,19,19,361896,T103,N,0307P,1200P,NY,O,1647,1st Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BL,,2013,126-4904,0,03 7,37-Expired Muni Meter,,,,,,,,,,,
7689179794,JYC45W,NJ,PAS,09/10/2014,21,SUBN,JEEP,T,8390,6490,6590,01/01/88888888 12:00:00 PM,114,114,114,356231,T401,A,0845A,,Q,F,20-67,33rd St,,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,GREEN,,0,,0,35 4,21-No Parking (street clean),,,,,,,,,,,
8020715150,GST5375,NY,PAS,04/14/2015,20,SUBN,HONDA,T,44930,23430,34130,01/01/20150516 12:00:00 PM,0094,94,94,357115,T301,M,0628A,,K,F,565,Graham Ave,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,GY,,2004,,0,A 31,20A-No Parking (Non-COM),,,,,,,,,,,
8005123188,T460995C,NY,OMT,02/10/2015,20,4DSD,LINCO,T,68020,26010,26040,01/01/20150228 12:00:00 PM,0042,42,42,361290,T201,X,0345P,,BX,F,2739,3rd Ave,,01/05/0001 12:00:00 PM,408,d,,YYYYY,0800A,0600P,BK,,2004,,0,40 2,20A-No Parking (Non-COM),,,,,,,,,,,
8022307713,GUW9545,NY,PAS,03/16/2015,74,4DSD,DODGE,T,10280,73330,5280,01/01/20150524 12:00:00 PM,0068,68,68,361386,T302,H,0338P,,K,F,251,74th St,,01/05/0001 12:00:00 PM,408,j2,,,,,YW,,2013,,0,32 3,74A-Improperly Displayed Plate,,,,,,,,,,,
7083840570,GKA2819,NY,PAS,12/30/2014,38,SUBN,GMC,T,45130,86430,57030,01/01/20151029 12:00:00 PM,0090,90,90,358167,T301,P,0459P,,K,F,530,Grand St,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,BK,,2007,,0,15 3,38-Failure to Display Muni Rec,,,,,,,,,,,
7083840570,GKA2819,NY,PAS,12/30/2014,38,SUBN,GMC,T,45130,86430,57030,01/01/20151029 12:00:00 PM,0090,90,90,358167,T301,P,0459P,,K,F,530,Grand St,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,BK,,2007,,0,15 3,38-Failure to Display Muni Rec,,,,,,,,,,,
7628662766,XBFC41,NJ,PAS,03/17/2015,37,SUBN,TOYOT,T,17540,0,0,01/01/88888888 12:00:00 PM,115,115,115,359585,T401,D,1211P,1158A,Q,I,W,86th St,15ft S/of 37th Ave,01/01/20150317 12:00:00 PM,408,h1,,Y,0900A,0700P,GREY,,0,412-2375,0,15-A,37-Expired Muni Meter,,,,,,,,,,,
8016860760,GPF1941,NY,PAS,05/04/2015,21,SUBN,CHRYS,T,0,0,0,01/01/20160511 12:00:00 PM,0040,40,40,362213,T201,A,0836A,,BX,I,N,E 148th St,30ft E/of Morris Ave,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0830A,1000A,GL,,2002,,0,09 2,21-No Parking (street clean),,,,,,,,,,,
8043162864,28933AT,NY,COM,05/06/2015,14,VAN,FORD,T,37990,41700,65130,01/01/20160630 12:00:00 PM,112,112,112,361852,T401,K,1145A,,Q,F,66-01,Burns St,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,YW,,2009,,0,62-A,14-No Standing,,,,,,,,,,,
7428334640,33724PC,NY,IRP,03/20/2015,84,DELV,HINO,T,35210,15710,11710,01/01/20150331 12:00:00 PM,0020,20,20,358939,T103,J,1254P,,NY,F,167,W 72nd St,,01/05/0001 12:00:00 PM,408,k7,,,,,WHITE,,0,,0,50 7,84-Platform lifts in low posit,,,,,,,,,,,
7128344275,GPT5690,NY,PAS,08/02/2014,70,PICK,CHEVR,T,8140,42490,28020,01/01/88888888 12:00:00 PM,114,114,114,356513,T401,D,0921A,,Q,F,22-56,31st St,,01/05/0001 12:00:00 PM,408,j3,,,,,RED,,1999,,0,35 4,70-Reg. Sticker Missing (NYS),,,,,,,,,,,
7907418732,E50EHL,NJ,PAS,02/25/2015,14,SUBN,KIA,T,10910,34790,34810,01/01/88888888 12:00:00 PM,0014,14,14,349475,T502,J,0820A,,NY,F,769,9th Ave,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,GREY,,0,,0,03 6,14-No Standing,,,,,,,,,,,
7785942171,45621MB,NY,COM,01/30/2015,38,VAN,FRUEH,T,16740,0,0,01/01/20150831 12:00:00 PM,110,110,110,361130,T401,D,1154A,,Q,I,W,81st St,15ft S/of Broadway,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,WH,,2006,,0,14-A,38-Failure to Display Muni Rec,,,,,,,,,,,
1375795594,GUU9721,NY,PAS,12/07/2014,71,SUBN,FORD,P,61030,48330,56230,01/01/20161204 12:00:00 PM,0075,75,165,954149,0165,0000,1013P,,K,F,796,MILLER AVE,,01/05/0001 12:00:00 PM,408,J6,,BBBBBBB,ALL,ALL,BLUE,0,2003,-,0,,,,,,,,,,,,,
1375795594,GUU9721,NY,PAS,12/07/2014,71,SUBN,FORD,P,61030,48330,56230,01/01/20161204 12:00:00 PM,0075,75,165,954149,0165,0000,1013P,,K,F,796,MILLER AVE,,01/05/0001 12:00:00 PM,408,J6,,BBBBBBB,ALL,ALL,BLUE,0,2003,-,0,,,,,,,,,,,,,
8001783911,GEF9998,NY,PAS,01/28/2015,50,SUBN,FORD,T,57190,23037,23032,01/01/20150528 12:00:00 PM,105,105,105,361381,T402,R,0401P,,Q,F,146-49,Guy R Brewer Blvd,,01/05/0001 12:00:00 PM,408,e5,,,,,BK,,0,,0,L 42,50-Crosswalk,,,,,,,,,,,
7053439355,32751JZ,NY,COM,10/01/2014,19,VAN,WORKH,T,18190,10210,10110,01/01/88888888 12:00:00 PM,0019,19,19,353143,T106,J,0202P,,NY,F,243,E 60th St,,01/05/0001 12:00:00 PM,408,c3,,YYYYYYY,,,BROWN,,2009,,0,16 6,19-No Stand (bus stop),,,,,,,,,,,
